X,Y,gml_id,beginLifespanVersion,conditionOfConstruction,beginning,end,endLifespanVersion,informationSystem,reference,localId,namespace,horizontalGeometryEstimatedAccuracy,horizontalGeometryEstimatedAccuracy_uom,horizontalGeometryReference,referenceGeometry,currentUse,numberOfBuildingUnits,numberOfDwellings,numberOfFloorsAboveGround,documentLink,format,sourceStatus,officialAreaReference,value,value_uom
295373.091706205,4616966.6815,ES.SDGC.BU.25023A00400070,2017-05-24T00:00:00,functional,2002-01-01T00:00:00,2002-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=25023A0&rc2=0400070,25023A00400070,25023A00400070,ES.SDGC.BU,0.1,m,footPrint,"1",2_agriculture,"1","0",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=25023A00400070,jpeg,NotOfficial,grossFloorArea,"168",m2
295541.820183947,4616983.55,ES.SDGC.BU.25023A00400072,2017-05-24T00:00:00,functional,2014-01-01T00:00:00,2014-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=25023A0&rc2=0400072,25023A00400072,25023A00400072,ES.SDGC.BU,0.1,m,footPrint,"1",4_3_publicServices,"2","0",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=25023A00400072,jpeg,NotOfficial,grossFloorArea,"71",m2
295549.689654081,4616991.62,ES.SDGC.BU.25023A00400072,2017-05-24T00:00:00,functional,2014-01-01T00:00:00,2014-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=25023A0&rc2=0400072,25023A00400072,25023A00400072,ES.SDGC.BU,0.1,m,footPrint,"1",4_3_publicServices,"2","0",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=25023A00400072,jpeg,NotOfficial,grossFloorArea,"71",m2
295643.686420883,4616862.435,ES.SDGC.BU.25023A00400074,2017-05-24T00:00:00,functional,2008-01-01T00:00:00,2008-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=25023A0&rc2=0400074,25023A00400074,25023A00400074,ES.SDGC.BU,0.1,m,footPrint,"1",2_agriculture,"1","0",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=25023A00400074,jpeg,NotOfficial,grossFloorArea,"47",m2
295744.175,4616871.155,ES.SDGC.BU.25023A00400076,2017-05-24T00:00:00,functional,2013-01-01T00:00:00,2013-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=25023A0&rc2=0400076,25023A00400076,25023A00400076,ES.SDGC.BU,0.1,m,footPrint,"1",1_residential,"2","0",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=25023A00400076,jpeg,NotOfficial,grossFloorArea,"40",m2
295756.22,4616860.865,ES.SDGC.BU.25023A00400076,2017-05-24T00:00:00,functional,2013-01-01T00:00:00,2013-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=25023A0&rc2=0400076,25023A00400076,25023A00400076,ES.SDGC.BU,0.1,m,footPrint,"1",1_residential,"2","0",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=25023A00400076,jpeg,NotOfficial,grossFloorArea,"40",m2
295732.475,4616851.01,ES.SDGC.BU.25023A00400080,2017-05-24T00:00:00,functional,2014-01-01T00:00:00,2014-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=25023A0&rc2=0400080,25023A00400080,25023A00400080,ES.SDGC.BU,0.1,m,footPrint,"1",1_residential,"2","0",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=25023A00400080,jpeg,NotOfficial,grossFloorArea,"18",m2
295648.89472113,4616847.06,ES.SDGC.BU.25023A00400082,2017-05-24T00:00:00,functional,2008-01-01T00:00:00,2008-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=25023A0&rc2=0400082,25023A00400082,25023A00400082,ES.SDGC.BU,0.1,m,footPrint,"1",2_agriculture,"1","0",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=25023A00400082,jpeg,NotOfficial,grossFloorArea,"51",m2
295658.035540281,4616845.895,ES.SDGC.BU.25023A00400082,2017-05-24T00:00:00,functional,2008-01-01T00:00:00,2008-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=25023A0&rc2=0400082,25023A00400082,25023A00400082,ES.SDGC.BU,0.1,m,footPrint,"1",2_agriculture,"1","0",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=25023A00400082,jpeg,NotOfficial,grossFloorArea,"51",m2
295528.176832726,4616786.69000024,ES.SDGC.BU.25023A00400085,2017-05-24T00:00:00,functional,1968-01-01T00:00:00,1968-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=25023A0&rc2=0400085,25023A00400085,25023A00400085,ES.SDGC.BU,0.1,m,footPrint,"1",2_agriculture,"1","0",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=25023A00400085,jpeg,NotOfficial,grossFloorArea,"62",m2
296183.7,4616530.855,ES.SDGC.BU.25023A00400092,2017-05-24T00:00:00,functional,2001-01-01T00:00:00,2001-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=25023A0&rc2=0400092,25023A00400092,25023A00400092,ES.SDGC.BU,0.1,m,footPrint,"1",2_agriculture,"1","0",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=25023A00400092,jpeg,NotOfficial,grossFloorArea,"2159",m2
296263.897703324,4616445.822525,ES.SDGC.BU.25023A00400097,2017-05-24T00:00:00,functional,2010-01-01T00:00:00,2010-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=25023A0&rc2=0400097,25023A00400097,25023A00400097,ES.SDGC.BU,0.1,m,footPrint,"1",2_agriculture,"2","1",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=25023A00400097,jpeg,NotOfficial,grossFloorArea,"937",m2
296268.535772744,4616426.14434992,ES.SDGC.BU.25023A00400097,2017-05-24T00:00:00,functional,2010-01-01T00:00:00,2010-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=25023A0&rc2=0400097,25023A00400097,25023A00400097,ES.SDGC.BU,0.1,m,footPrint,"1",2_agriculture,"2","1",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=25023A00400097,jpeg,NotOfficial,grossFloorArea,"937",m2
296321.037444089,4616385.72,ES.SDGC.BU.25023A00400097,2017-05-24T00:00:00,functional,2010-01-01T00:00:00,2010-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=25023A0&rc2=0400097,25023A00400097,25023A00400097,ES.SDGC.BU,0.1,m,footPrint,"1",2_agriculture,"2","1",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=25023A00400097,jpeg,NotOfficial,grossFloorArea,"937",m2
296159.340945176,4616501.21,ES.SDGC.BU.25023A00400100,2017-05-24T00:00:00,functional,2001-01-01T00:00:00,2001-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=25023A0&rc2=0400100,25023A00400100,25023A00400100,ES.SDGC.BU,0.1,m,footPrint,"1",2_agriculture,"1","0",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=25023A00400100,jpeg,NotOfficial,grossFloorArea,"334",m2
296120.43,4616478.785,ES.SDGC.BU.25023A00400101,2017-05-24T00:00:00,functional,2008-01-01T00:00:00,2008-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=25023A0&rc2=0400101,25023A00400101,25023A00400101,ES.SDGC.BU,0.1,m,footPrint,"1",2_agriculture,"1","0",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=25023A00400101,jpeg,NotOfficial,grossFloorArea,"801",m2
296124.891747583,4616468.885,ES.SDGC.BU.25023A00400101,2017-05-24T00:00:00,functional,2008-01-01T00:00:00,2008-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=25023A0&rc2=0400101,25023A00400101,25023A00400101,ES.SDGC.BU,0.1,m,footPrint,"1",2_agriculture,"1","0",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=25023A00400101,jpeg,NotOfficial,grossFloorArea,"801",m2
295252.155988371,4616445.6,ES.SDGC.BU.25023A00400107,2017-05-24T00:00:00,functional,2008-01-01T00:00:00,2008-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=25023A0&rc2=0400107,25023A00400107,25023A00400107,ES.SDGC.BU,0.1,m,footPrint,"1",3_industrial,"2","0",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=25023A00400107,jpeg,NotOfficial,grossFloorArea,"957",m2
294912.785371771,4616425.055,ES.SDGC.BU.25023A00400109,2015-06-30T00:00:00,functional,1987-01-01T00:00:00,2014-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=25023A0&rc2=0400109,25023A00400109,25023A00400109,ES.SDGC.BU,0.1,m,footPrint,"1",2_agriculture,"1","0",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=25023A00400109,jpeg,NotOfficial,grossFloorArea,"1469",m2
294359.32742692,4616702.80442499,ES.SDGC.BU.25023A00400113,2019-08-13T00:00:00,functional,2005-01-01T00:00:00,2016-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=25023A0&rc2=0400113,25023A00400113,25023A00400113,ES.SDGC.BU,0.1,m,footPrint,"1",4_3_publicServices,"2","0",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=25023A00400113,jpeg,NotOfficial,grossFloorArea,"21433",m2
294367.07615636,4616691.29224999,ES.SDGC.BU.25023A00400113,2019-08-13T00:00:00,functional,2005-01-01T00:00:00,2016-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=25023A0&rc2=0400113,25023A00400113,25023A00400113,ES.SDGC.BU,0.1,m,footPrint,"1",4_3_publicServices,"2","0",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=25023A00400113,jpeg,NotOfficial,grossFloorArea,"21433",m2
294396.471695406,4616736.37170001,ES.SDGC.BU.25023A00400113,2019-08-13T00:00:00,functional,2005-01-01T00:00:00,2016-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=25023A0&rc2=0400113,25023A00400113,25023A00400113,ES.SDGC.BU,0.1,m,footPrint,"1",4_3_publicServices,"2","0",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=25023A00400113,jpeg,NotOfficial,grossFloorArea,"21433",m2
294430.867543027,4616639.3542,ES.SDGC.BU.25023A00400113,2019-08-13T00:00:00,functional,2005-01-01T00:00:00,2016-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=25023A0&rc2=0400113,25023A00400113,25023A00400113,ES.SDGC.BU,0.1,m,footPrint,"1",4_3_publicServices,"2","0",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=25023A00400113,jpeg,NotOfficial,grossFloorArea,"21433",m2
294443.732969544,4616656.59872596,ES.SDGC.BU.25023A00400113,2019-08-13T00:00:00,functional,2005-01-01T00:00:00,2016-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=25023A0&rc2=0400113,25023A00400113,25023A00400113,ES.SDGC.BU,0.1,m,footPrint,"1",4_3_publicServices,"2","0",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=25023A00400113,jpeg,NotOfficial,grossFloorArea,"21433",m2
294460.261765806,4616769.17945005,ES.SDGC.BU.25023A00400113,2019-08-13T00:00:00,functional,2005-01-01T00:00:00,2016-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=25023A0&rc2=0400113,25023A00400113,25023A00400113,ES.SDGC.BU,0.1,m,footPrint,"1",4_3_publicServices,"2","0",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=25023A00400113,jpeg,NotOfficial,grossFloorArea,"21433",m2
294470.011307113,4616682.87727501,ES.SDGC.BU.25023A00400113,2019-08-13T00:00:00,functional,2005-01-01T00:00:00,2016-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=25023A0&rc2=0400113,25023A00400113,25023A00400113,ES.SDGC.BU,0.1,m,footPrint,"1",4_3_publicServices,"2","0",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=25023A00400113,jpeg,NotOfficial,grossFloorArea,"21433",m2
294516.537231128,4616714.56185059,ES.SDGC.BU.25023A00400113,2019-08-13T00:00:00,functional,2005-01-01T00:00:00,2016-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=25023A0&rc2=0400113,25023A00400113,25023A00400113,ES.SDGC.BU,0.1,m,footPrint,"1",4_3_publicServices,"2","0",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=25023A00400113,jpeg,NotOfficial,grossFloorArea,"21433",m2
294506.292363107,4616747.36574999,ES.SDGC.BU.25023A00400113,2019-08-13T00:00:00,functional,2005-01-01T00:00:00,2016-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=25023A0&rc2=0400113,25023A00400113,25023A00400113,ES.SDGC.BU,0.1,m,footPrint,"1",4_3_publicServices,"2","0",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=25023A00400113,jpeg,NotOfficial,grossFloorArea,"21433",m2
294511.267326941,4616773.4104,ES.SDGC.BU.25023A00400113,2019-08-13T00:00:00,functional,2005-01-01T00:00:00,2016-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=25023A0&rc2=0400113,25023A00400113,25023A00400113,ES.SDGC.BU,0.1,m,footPrint,"1",4_3_publicServices,"2","0",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=25023A00400113,jpeg,NotOfficial,grossFloorArea,"21433",m2
294550.65256323,4616772.9182,ES.SDGC.BU.25023A00400113,2019-08-13T00:00:00,functional,2005-01-01T00:00:00,2016-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=25023A0&rc2=0400113,25023A00400113,25023A00400113,ES.SDGC.BU,0.1,m,footPrint,"1",4_3_publicServices,"2","0",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=25023A00400113,jpeg,NotOfficial,grossFloorArea,"21433",m2
294608.353328134,4616746.64724988,ES.SDGC.BU.25023A00400113,2019-08-13T00:00:00,functional,2005-01-01T00:00:00,2016-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=25023A0&rc2=0400113,25023A00400113,25023A00400113,ES.SDGC.BU,0.1,m,footPrint,"1",4_3_publicServices,"2","0",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=25023A00400113,jpeg,NotOfficial,grossFloorArea,"21433",m2
294605.923695202,4616790.1552,ES.SDGC.BU.25023A00400113,2019-08-13T00:00:00,functional,2005-01-01T00:00:00,2016-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=25023A0&rc2=0400113,25023A00400113,25023A00400113,ES.SDGC.BU,0.1,m,footPrint,"1",4_3_publicServices,"2","0",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=25023A00400113,jpeg,NotOfficial,grossFloorArea,"21433",m2
295939.511787046,4616284.07000001,ES.SDGC.BU.25023A00400123,2017-02-07T00:00:00,functional,2008-01-01T00:00:00,2008-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=25023A0&rc2=0400123,25023A00400123,25023A00400123,ES.SDGC.BU,0.1,m,footPrint,"1",2_agriculture,"1","0",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=25023A00400123,jpeg,NotOfficial,grossFloorArea,"12",m2
296064.648403615,4616272.37,ES.SDGC.BU.25023A00400126,2017-05-24T00:00:00,functional,2008-01-01T00:00:00,2008-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=25023A0&rc2=0400126,25023A00400126,25023A00400126,ES.SDGC.BU,0.1,m,footPrint,"1",2_agriculture,"1","0",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=25023A00400126,jpeg,NotOfficial,grossFloorArea,"1360",m2
296088.395907171,4616238.10499936,ES.SDGC.BU.25023A00400126,2017-05-24T00:00:00,functional,2008-01-01T00:00:00,2008-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=25023A0&rc2=0400126,25023A00400126,25023A00400126,ES.SDGC.BU,0.1,m,footPrint,"1",2_agriculture,"1","0",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=25023A00400126,jpeg,NotOfficial,grossFloorArea,"1360",m2
296098.928955109,4616248.015,ES.SDGC.BU.25023A00400126,2017-05-24T00:00:00,functional,2008-01-01T00:00:00,2008-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=25023A0&rc2=0400126,25023A00400126,25023A00400126,ES.SDGC.BU,0.1,m,footPrint,"1",2_agriculture,"1","0",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=25023A00400126,jpeg,NotOfficial,grossFloorArea,"1360",m2
296429.555,4616187.6,ES.SDGC.BU.25023A00400137,2017-05-24T00:00:00,functional,2001-01-01T00:00:00,2001-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=25023A0&rc2=0400137,25023A00400137,25023A00400137,ES.SDGC.BU,0.1,m,footPrint,"1",2_agriculture,"1","0",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=25023A00400137,jpeg,NotOfficial,grossFloorArea,"365",m2
296320.967998824,4616123.63325,ES.SDGC.BU.25023A00400138,2019-11-22T00:00:00,functional,2000-01-01T00:00:00,2000-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=25023A0&rc2=0400138,25023A00400138,25023A00400138,ES.SDGC.BU,0.1,m,footPrint,"1",1_residential,"2","1",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=25023A00400138,jpeg,NotOfficial,grossFloorArea,"115",m2
296203.393640353,4616208.1689999,ES.SDGC.BU.25023A00400143,2017-05-24T00:00:00,functional,2012-01-01T00:00:00,2012-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=25023A0&rc2=0400143,25023A00400143,25023A00400143,ES.SDGC.BU,0.1,m,footPrint,"1",2_agriculture,"1","0",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=25023A00400143,jpeg,NotOfficial,grossFloorArea,"559",m2
295752.795132106,4617444.635,ES.SDGC.BU.25023A00400160,2017-05-24T00:00:00,functional,2008-01-01T00:00:00,2008-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=25023A0&rc2=0400160,25023A00400160,25023A00400160,ES.SDGC.BU,0.1,m,footPrint,"1",2_agriculture,"1","0",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=25023A00400160,jpeg,NotOfficial,grossFloorArea,"154",m2
295761.827677595,4617474.8,ES.SDGC.BU.25023A00400160,2017-05-24T00:00:00,functional,2008-01-01T00:00:00,2008-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=25023A0&rc2=0400160,25023A00400160,25023A00400160,ES.SDGC.BU,0.1,m,footPrint,"1",2_agriculture,"1","0",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=25023A00400160,jpeg,NotOfficial,grossFloorArea,"154",m2
295976.123988942,4617585.93449999,ES.SDGC.BU.25023A00400161,2017-05-24T00:00:00,functional,2010-01-01T00:00:00,2010-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=25023A0&rc2=0400161,25023A00400161,25023A00400161,ES.SDGC.BU,0.1,m,footPrint,"1",2_agriculture,"1","0",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=25023A00400161,jpeg,NotOfficial,grossFloorArea,"35",m2
294807.331382905,4616502.66872578,ES.SDGC.BU.25023A00400166,2018-07-17T00:00:00,functional,1995-01-01T00:00:00,2003-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=25023A0&rc2=0400166,25023A00400166,25023A00400166,ES.SDGC.BU,0.1,m,footPrint,"1",1_residential,"2","1",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=25023A00400166,jpeg,NotOfficial,grossFloorArea,"347",m2
294808.316664339,4616519.05675001,ES.SDGC.BU.25023A00400166,2018-07-17T00:00:00,functional,1995-01-01T00:00:00,2003-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=25023A0&rc2=0400166,25023A00400166,25023A00400166,ES.SDGC.BU,0.1,m,footPrint,"1",1_residential,"2","1",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=25023A00400166,jpeg,NotOfficial,grossFloorArea,"347",m2
296393.167300341,4616147.0947511,ES.SDGC.BU.25023A00400175,2015-03-25T00:00:00,functional,2010-01-01T00:00:00,2010-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=25023A0&rc2=0400175,25023A00400175,25023A00400175,ES.SDGC.BU,0.1,m,footPrint,"1",4_3_publicServices,"2","0",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=25023A00400175,jpeg,NotOfficial,grossFloorArea,"5693",m2
295851.967646561,4616120.525,ES.SDGC.BU.25023A00400177,2017-05-24T00:00:00,functional,2008-01-01T00:00:00,2008-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=25023A0&rc2=0400177,25023A00400177,25023A00400177,ES.SDGC.BU,0.1,m,footPrint,"1",2_agriculture,"1","0",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=25023A00400177,jpeg,NotOfficial,grossFloorArea,"2244",m2
295940.80618395,4616036.38999912,ES.SDGC.BU.25023A00400177,2017-05-24T00:00:00,functional,2008-01-01T00:00:00,2008-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=25023A0&rc2=0400177,25023A00400177,25023A00400177,ES.SDGC.BU,0.1,m,footPrint,"1",2_agriculture,"1","0",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=25023A00400177,jpeg,NotOfficial,grossFloorArea,"2244",m2
